87231647-bea3-4c55-9f3b-d54937ba7513:RemediateKeyVault:Key_Exp
169ba1b9-6d69-46a5-8c0a-2c59f0bc522e:RemediateKeyVault:Secret_Exp
03e31856-a205-4aeb-abaf-5b0a1c56242f:RemediateLogProfiles:Log_Retention
4A85A517-1967-4B3F-8911-36EDE3B65330:RemediateStorageAccount:SecureTransfer
A57A6985-D966-466F-BA2E-7DE1FE62B58B:RemediateSQLDB:Data_Encryption
45797DFA-FE81-4227-9084-FD792326E1C2:RemediateSQLDB:Enable_ThreatD
EF31C502-2BAE-4B6A-B3B3-60D39183B351:RemediateSQLDB:Threat_Retn90
1CD910DD-9BFA-41BD-AE4A-64662536FE77:RemediateSQLDB:Send_Alert
778A0216-90AA-47A5-9FD4-8FFF82823D9F:RemediateSQLDB:Detection_Type_All
B1D6717E-11CE-43BE-97EF-2A01892E507F:RemediateSQLDB:Email_Service
33333333-FE81-4227-9084-FD792326E1C2:RemediateSQLDB:Auditing_Retention
fa1fc772-82a8-41eb-98d8-5e178ec2a5a0:RemediateApplicationGateway:EnableWAF
47bf577f-301e-43f5-a52b-bd5d9d69881b:RemediateApplicationGateway:EnablePrevention
ADB7789E-4517-4324-B01F-CFBF1EA2858D:RemediateBlob:PublicAccess
00000000-4517-4324-B01F-CFBF1EA2858D:RemediateVirtualNetworks:EnableDdos
11111111-4517-4324-B01F-CFBF1EA2858D:RemediateVirtualNetworks:NoPeerings
22222222-4517-4324-B01F-CFBF1EA2858D:RemediateASE:DisableVersions
682ACBF8-B79E-4043-BBD9-6107A5BD3E08:RemediateSecurityPolicy:Email_Owner
557AEE82-3FFF-41D8-B41B-E40EC7C86886:RemediateSecurityPolicy:Phone_Set
0643491C-D04A-452B-B756-EF59E8039FEC:RemediateSecurityPolicy:Email_Set
2DF77093-5929-4C74-BDC4-720B93845840:RemediateSecurityPolicy:Vulnerability_Assessment
0117FE68-A0DD-4E22-ABAA-D866ADDE9152:RemediateSecurityPolicy:AAC_Enable
3DC9F50D-90B2-4E50-857D-D5480EBAEF06:RemediateSecurityPolicy:NGF_Enable
44444447-FE81-4227-9084-FD792326E1C2:RemediateSecurityPolicy:Storage_Encryption
53EB1714-9725-48CF-8771-1096DD1E65DC:RemediateSecurityPolicy:JIT
F40262A2-1EF8-4299-AA7F-91CFD6975DC6:RemediateSecurityPolicy:Disk_Encryption
FFD3830B-328D-4439-95E6-DAD4F94AC576:RemediateSecurityPolicy:WAF_Enable
EC479B08-A1F3-4401-81BA-B0F4FBD797C3:RemediateSecurityPolicy:Email_User
18A84358-FE1A-4325-8B10-D5137420B23E:RemediateSecurityPolicy:Endpoint_Protection
AE371FB3-BB57-4FB4-B3EE-DA922145D72D:RemediateSecurityPolicy:Monitoring_Agent
B9F61974-B2FB-4627-8EBA-E7B7D1C0C55E:RemediateSecurityPolicy:Security_Config
781F3CAC-D587-4854-ACB5-882A736CAD8E:RemediateSecurityPolicy:System_Update
2DBED62E-0E4C-4008-A7A2-5AD81C82FDAA:RemediateSQLServer:EnableThreatD
C3586B2C-BA36-4625-A1CD-970272133B13:RemediateSQLServer:ThreatD_Days
0439734C-FBE8-47FA-86D2-38E38B6432E3:RemediateSQLServer:EnableEmail
A1DE413A-627D-437E-B11E-94376E422697:RemediateSQLServer:EnableAlerts
2C330D88-18D9-4386-A7BF-28965DD40DF8:RemediateSQLServer:AuditingDays
C22F0841-04B3-4B9F-82AA-5AF3B9B13087:RemediateSQLServer:ThreatD_Types
